episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,custom_metrics/rounds_played_until_loss_mean,custom_metrics/rounds_played_until_loss_min,custom_metrics/rounds_played_until_loss_max,custom_metrics/round_outcome_mean,custom_metrics/round_outcome_min,custom_metrics/round_outcome_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-15.870392806650393,-275.3569057923844,-79.7782182299552,833.72,6,4000,False,348000,385,87,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-18-45,1579447125,56.52238631248474,5059.350211620331,2539,ip-172-31-0-36,172.31.0.36,5059.350211620331,348000,87,31.86842105263158,5,115,0.24,0,1,48.10373892245412,13.597379307042667,5.319113381705444,345216,348000,37047.79,724.02,16551.398,51.923,70.68727272727273,36.45272727272726,0.12200000000000001,0.19246569355825532,4.324877738952637,4.999999873689376e-05,1.9615878,-0.10176123,2.0252788,-1.9227304e-09,0.008802663,7.8713055,0.0
-15.870392806650393,-275.3569057923844,-79.59553276777099,838.0,2,4000,False,352000,387,88,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-19-41,1579447181,55.145954847335815,5114.496166467667,2539,ip-172-31-0-36,172.31.0.36,5114.496166467667,352000,88,32.08,5,115,0.25,0,1,48.024604209968636,13.572912998419033,5.314771703640483,349184,352000,36809.59,716.393,16531.214,52.646,69.70925925925927,36.712962962962976,0.12333333333333332,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.5888205,-0.07392606,2.6369548,-1.5381843e-08,0.0059636077,7.8673925,0.0
-15.870392806650393,-275.3569057923844,-80.49774691224562,840.96,5,4000,False,356000,392,89,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-20-35,1579447235,54.044289112091064,5168.540455579758,2539,ip-172-31-0-36,172.31.0.36,5168.540455579758,356000,89,32.15584415584416,5,115,0.23,0,1,47.80613231780039,13.495476964060929,5.285365113839127,353152,356000,36711.182,701.012,16546.728,43.714,63.41111111111112,36.67962962962962,0.11277777777777775,0.19246569355825535,4.324877738952637,4.999999873689376e-05,1.7709892,-0.09503689,1.830307,0.0009835862,0.008259023,7.862444,0.0
-15.870392806650393,-275.3569057923844,-80.34101505006029,837.24,4,4000,False,360000,396,90,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-21-25,1579447285,49.59972143173218,5218.14017701149,2539,ip-172-31-0-36,172.31.0.36,5218.14017701149,360000,90,32.84415584415584,8,115,0.23,0,1,48.04948414259155,13.573240558253277,5.31340640960333,357120,360000,36540.133,714.107,16559.686,43.125,63.873469387755094,36.97551020408164,0.12428571428571428,0.1924656935582554,4.324877738952637,4.999999873689376e-05,3.215233,-0.079584494,3.2685406,-7.690922e-09,0.0060757273,7.861725,0.0
-12.195686811372939,-275.3569057923844,-83.87748080701807,883.17,7,4000,False,364000,403,91,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-22-20,1579447340,54.59505486488342,5272.735231876373,2539,ip-172-31-0-36,172.31.0.36,5272.735231876373,364000,91,34.98684210526316,8,115,0.24,0,1,47.4183064375117,13.367040935050802,5.247876296798461,361088,364000,36731.29,710.957,16570.197,41.944,71.4056603773585,36.801886792452834,0.12283018867924528,0.19246569355825535,4.324877738952637,4.999999873689376e-05,4.690106,-0.083404124,4.7470803,-1.15363825e-08,0.0061112694,7.856179,0.0
-12.195686811372939,-275.3569057923844,-85.00495404584244,896.0,4,4000,False,368000,407,92,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-23-13,1579447393,53.32688331604004,5326.062115192413,2539,ip-172-31-0-36,172.31.0.36,5326.062115192413,368000,92,35.55263157894737,8,115,0.24,0,1,47.98942591130231,13.552806886113794,5.3081661820922434,365056,368000,36746.169,722.724,16540.455,42.395,66.31320754716981,37.08867924528302,0.13264150943396225,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.458723,-0.07913247,2.5079284,-3.845461e-09,0.0069198254,7.8535023,0.0
-11.457974649873478,-275.3569057923844,-83.43339359083852,885.86,4,4000,False,372000,411,93,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-24-11,1579447451,57.59844446182251,5383.660559654236,2539,ip-172-31-0-36,172.31.0.36,5383.660559654236,372000,93,35.95945945945946,8,115,0.26,0,1,47.72035299313139,13.471096938810572,5.278298995940309,369024,372000,36817.355,717.426,16520.792,43.172,68.13508771929824,36.96491228070175,0.11561403508771928,0.1924656935582554,4.324877738952637,4.999999873689376e-05,3.7562685,-0.069673404,3.8012166,-9.613652e-09,0.0057169003,7.844304,0.0
-11.457974649873478,-275.3569057923844,-82.53801842301746,864.9,7,4000,False,376000,418,94,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-25-06,1579447506,54.2042396068573,5437.864799261093,2539,ip-172-31-0-36,172.31.0.36,5437.864799261093,376000,94,34.37837837837838,8,115,0.26,0,1,47.68885635036243,13.462997931742029,5.2766326593764,372992,376000,36843.45,717.363,16504.122,43.207,69.69811320754718,37.24905660377359,0.11698113207547174,0.19246569355825535,4.324877738952637,4.999999873689376e-05,3.0931864,-0.08013139,3.1440642,0.0,0.0067640347,7.8433414,0.0
-11.457974649873478,-275.3569057923844,-83.26207220415311,866.63,4,4000,False,380000,422,95,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-26-00,1579447560,54.64263153076172,5492.507430791855,2539,ip-172-31-0-36,172.31.0.36,5492.507430791855,380000,95,34.39473684210526,8,115,0.24,0,1,47.757244298599616,13.485444201538664,5.279620612319112,376960,380000,36974.962,716.947,16519.365,43.25,64.07777777777777,37.183333333333344,0.1212962962962963,0.19246569355825535,4.324877738952637,4.999999873689376e-05,3.4166377,-0.083575495,3.4714077,-1.9227304e-09,0.0066603287,7.8449063,0.0
-11.457974649873478,-258.1528742460338,-81.56466990916762,845.69,4,4000,False,384000,426,96,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-26-57,1579447617,56.38784599304199,5548.895276784897,2539,ip-172-31-0-36,172.31.0.36,5548.895276784897,384000,96,33.60526315789474,9,111,0.24,0,1,48.3613541949443,13.68251119224037,5.341894391057519,380928,384000,37293.777,710.764,16509.35,41.965,70.39636363636365,37.40727272727271,0.12345454545454547,0.19246569355825532,4.324877738952637,4.999999873689376e-05,2.446407,-0.07850408,2.4967868,-1.7304574e-08,0.0065028737,7.8393006,0.0
-11.457974649873478,-258.1528742460338,-83.44340059351848,857.42,5,4000,False,388000,431,97,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-27-51,1579447671,53.38965678215027,5602.284933567047,2539,ip-172-31-0-36,172.31.0.36,5602.284933567047,388000,97,33.76923076923077,9,111,0.22,0,1,48.67973991995469,13.786432890458288,5.373985649395511,384896,388000,36983.734,697.643,16520.381,41.497,66.19245283018869,37.367924528301884,0.1339622641509434,0.19246569355825535,4.324877738952637,4.999999873689376e-05,1.5824634,-0.094343714,1.6428003,-5.7681913e-09,0.00786306,7.833494,0.0
-11.457974649873478,-258.1528742460338,-83.52056455911693,861.04,6,4000,False,392000,437,98,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-28-46,1579447726,55.30913972854614,5657.594073295593,2539,ip-172-31-0-36,172.31.0.36,5657.594073295593,392000,98,34.01282051282051,9,111,0.22,0,1,48.05922661461587,13.587714529801731,5.308972152091588,388864,392000,36983.323,698.384,16539.274,40.67,63.55555555555556,37.57962962962962,0.125,0.19246569355825535,4.324877738952637,4.999999873689376e-05,3.01494,-0.08423634,3.0685244,-1.9227304e-09,0.007087298,7.8313174,0.0
-11.457974649873478,-258.1528742460338,-83.15120919017987,858.02,2,4000,False,396000,439,99,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-29-43,1579447783,56.67701864242554,5714.271091938019,2539,ip-172-31-0-36,172.31.0.36,5714.271091938019,396000,99,33.80769230769231,9,111,0.22,0,1,48.385931969034075,13.69255835210767,5.3411407612053345,392832,396000,37271.027,712.614,16501.559,40.934,67.35357142857143,37.482142857142854,0.12589285714285717,0.1924656935582554,4.324877738952637,4.999999873689376e-05,1.1725057,-0.097189985,1.2333628,0.00015189186,0.00840093,7.8310943,0.0
-11.457974649873478,-258.1528742460338,-82.1396619852439,845.81,3,4000,False,400000,442,100,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-30-37,1579447837,53.7162823677063,5767.987374305725,2539,ip-172-31-0-36,172.31.0.36,5767.987374305725,400000,100,33.333333333333336,5,111,0.22,0,1,48.026054689996016,13.578964928244012,5.306559783327071,396800,400000,37667.501,711.851,16516.063,41.095,64.06792452830189,37.754716981132084,0.13867924528301886,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.1164668,-0.08804397,2.1715798,-1.15363825e-08,0.0076142633,7.827386,0.0
-11.457974649873478,-258.1528742460338,-84.30388317527091,872.09,4,4000,False,404000,446,101,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-31-34,1579447894,57.16364502906799,5825.151019334793,2539,ip-172-31-0-36,172.31.0.36,5825.151019334793,404000,101,33.91025641025641,5,111,0.22,0,1,47.97122871556416,13.566148004870724,5.3029635515869495,400768,404000,37944.208,709.997,16498.733,41.488,70.26785714285714,37.6375,0.11571428571428573,0.1924656935582554,4.324877738952637,4.999999873689376e-05,2.8749168,-0.07690372,2.925289,-1.3459113e-08,0.006134516,7.828893,0.0
-11.457974649873478,-258.1528742460338,-84.61412154837632,885.83,5,4000,False,408000,451,102,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-32-33,1579447953,58.858492612838745,5884.009511947632,2539,ip-172-31-0-36,172.31.0.36,5884.009511947632,408000,102,34.19736842105263,5,111,0.24,0,1,48.284282181590704,13.670125754378724,5.333770524548327,404736,408000,38494.685,712.71,16498.792,41.342,63.18813559322034,37.88813559322034,0.11220338983050848,0.19246569355825538,4.324877738952637,4.999999873689376e-05,4.1377525,-0.08432064,4.192259,-1.15363825e-08,0.0068939165,7.823063,0.0
-11.457974649873478,-258.1528742460338,-86.67867773878211,905.84,5,4000,False,412000,456,103,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-33-31,1579448011,57.387309551239014,5941.396821498871,2539,ip-172-31-0-36,172.31.0.36,5941.396821498871,412000,103,34.96103896103896,5,111,0.23,0,1,48.57342859166803,13.769425767835855,5.363901790743,408704,412000,38458.891,723.353,16502.362,40.723,69.90178571428571,37.84464285714286,0.1332142857142857,0.1924656935582554,4.324877738952637,4.999999873689376e-05,3.0120637,-0.081135966,3.0628464,-3.845461e-09,0.0070182267,7.818913,0.0
-11.457974649873478,-258.1528742460338,-86.74306245361679,896.74,3,4000,False,416000,459,104,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-34-26,1579448066,55.25949835777283,5996.656319856644,2539,ip-172-31-0-36,172.31.0.36,5996.656319856644,416000,104,34.64935064935065,5,111,0.23,0,1,48.55704629328283,13.770070440583813,5.362980220484169,412672,416000,38547.248,727.52,16514.22,40.732,69.5574074074074,38.0962962962963,0.1274074074074074,0.19246569355825535,4.324877738952637,4.999999873689376e-05,1.6248498,-0.0972619,1.6851662,1.3459113e-08,0.008542521,7.8181868,0.0
-11.457974649873478,-258.1528742460338,-85.02402436456292,886.94,5,4000,False,420000,464,105,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-35-22,1579448122,54.922855854034424,6051.579175710678,2539,ip-172-31-0-36,172.31.0.36,6051.579175710678,420000,105,34.6578947368421,5,111,0.24,0,1,48.274575579908635,13.677680946189401,5.330448614984729,416640,420000,38589.956,718.1,16507.935,41.782,70.20555555555555,38.016666666666666,0.13999999999999999,0.19246569355825535,4.324877738952637,4.999999873689376e-05,3.513356,-0.0758514,3.5627394,3.845461e-09,0.0061199195,7.8145595,0.0
-11.457974649873478,-258.1528742460338,-85.48030016305795,896.63,3,4000,False,424000,467,106,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-36-18,1579448178,55.97983646392822,6107.559012174606,2539,ip-172-31-0-36,172.31.0.36,6107.559012174606,424000,106,35.093333333333334,5,111,0.25,0,1,47.937155701052774,13.573610665805175,5.2972238381976355,420608,424000,38543.415,707.019,16525.047,42.267,69.49464285714285,38.22678571428572,0.1242857142857143,0.1924656935582554,4.324877738952637,4.999999873689376e-05,2.116582,-0.07675528,2.166407,0.0,0.006226775,7.811868,0.0
-11.457974649873478,-258.1528742460338,-86.47575472392056,905.23,4,4000,False,428000,471,107,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-37-17,1579448237,58.68331980705261,6166.242331981659,2539,ip-172-31-0-36,172.31.0.36,6166.242331981659,428000,107,35.0,5,111,0.25,0,1,48.21212114090635,13.666011807305587,5.326678078903779,424576,428000,39062.145,717.488,16524.431,42.412,70.03157894736843,38.14561403508772,0.11894736842105263,0.1924656935582554,4.324877738952637,4.999999873689376e-05,2.8235476,-0.08286318,2.8767588,9.812463e-05,0.0068561626,7.8086452,0.0
-11.457974649873478,-258.1528742460338,-86.73232452375272,910.84,4,4000,False,432000,475,108,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-38-14,1579448294,56.979942321777344,6223.222274303436,2539,ip-172-31-0-36,172.31.0.36,6223.222274303436,432000,108,35.29333333333334,5,111,0.25,0,1,48.20771049432576,13.664051074649102,5.326578134953702,428544,432000,39213.992,719.2,16537.347,43.17,70.83818181818182,38.40727272727271,0.11127272727272729,0.19246569355825532,4.324877738952637,4.999999873689376e-05,1.5293483,-0.09825226,1.5945307,0.0001232028,0.0076463795,7.8049064,0.0
-11.457974649873478,-258.1528742460338,-87.48608351431083,924.71,4,4000,False,436000,479,109,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-39-10,1579448350,55.245352029800415,6278.467626333237,2539,ip-172-31-0-36,172.31.0.36,6278.467626333237,436000,109,36.067567567567565,5,111,0.26,0,1,48.231382044456105,13.676837250134447,5.326726870752918,432512,436000,39084.111,716.539,16526.643,42.606,63.35818181818181,38.349090909090904,0.12363636363636363,0.19246569355825532,4.324877738952637,4.999999873689376e-05,3.0113454,-0.069816284,3.056924,1.9227304e-09,0.005604272,7.8010793,0.0
-11.457974649873478,-258.1528742460338,-86.59020420803554,921.15,5,4000,False,440000,484,110,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-40-03,1579448403,53.68072032928467,6332.148346662521,2539,ip-172-31-0-36,172.31.0.36,6332.148346662521,440000,110,35.78082191780822,5,111,0.27,0,1,48.27424566178577,13.689273973181942,5.328063842480584,436480,440000,39082.804,715.133,16526.318,42.929,68.91698113207548,38.66226415094339,0.13811320754716983,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.5282083,-0.08073751,2.5791335,-1.15363825e-08,0.0068932367,7.799865,0.0
-11.457974649873478,-258.1528742460338,-86.96261396834267,932.72,2,4000,False,444000,486,111,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-40-55,1579448455,50.95404767990112,6383.1023943424225,2539,ip-172-31-0-36,172.31.0.36,6383.1023943424225,444000,111,35.861111111111114,5,111,0.28,0,1,48.34233990592735,13.708758729567199,5.33090572943725,440448,444000,38445.494,717.492,16540.801,42.567,65.30204081632652,38.5734693877551,0.13183673469387755,0.1924656935582554,4.324877738952637,4.999999873689376e-05,3.3841434,-0.075768605,3.4332733,1.15363825e-08,0.0061593954,7.7932167,0.0
-11.457974649873478,-258.1528742460338,-88.3757791394796,945.95,4,4000,False,448000,490,112,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-41-49,1579448509,54.40665316581726,6437.50904750824,2539,ip-172-31-0-36,172.31.0.36,6437.50904750824,448000,112,36.541666666666664,5,111,0.28,0,1,48.02305134352724,13.607104531965842,5.297296811339198,444416,448000,37977.558,714.842,16566.169,42.285,62.4075471698113,38.78301886792454,0.13018867924528305,0.19246569355825535,4.324877738952637,4.999999873689376e-05,3.1807094,-0.08390469,3.2351336,-9.613652e-09,0.0068164193,7.7894964,0.0
-11.457974649873478,-258.1528742460338,-88.75346471702014,954.97,6,4000,False,452000,496,113,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-42-45,1579448565,56.00511574745178,6493.5141632556915,2539,ip-172-31-0-36,172.31.0.36,6493.5141632556915,452000,113,36.45070422535211,5,111,0.29,0,1,48.03994338678143,13.619872609470635,5.298914491827262,448384,452000,37830.774,700.487,16590.281,42.138,68.40357142857142,38.669642857142854,0.11964285714285713,0.1924656935582554,4.324877738952637,4.999999873689376e-05,3.8129187,-0.07123104,3.8582568,-1.9227304e-09,0.00598694,7.786544,0.0
-11.457974649873478,-236.28425920703387,-87.54874617401259,928.65,4,4000,False,456000,500,114,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-43-43,1579448623,57.66915583610535,6551.183319091797,2539,ip-172-31-0-36,172.31.0.36,6551.183319091797,456000,114,34.73972602739726,5,105,0.27,0,1,48.263695435742285,13.700537389014038,5.326125414426399,452352,456000,38084.373,695.98,16580.56,42.142,69.9509090909091,38.896363636363624,0.11236363636363636,0.19246569355825532,4.324877738952637,4.999999873689376e-05,1.7254858,-0.09140083,1.7824049,-1.5381843e-08,0.007972861,7.7844963,0.0
-11.457974649873478,-236.28425920703387,-87.41213934184653,924.39,5,4000,False,460000,505,115,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-44-36,1579448676,52.42731070518494,6603.610629796982,2539,ip-172-31-0-36,172.31.0.36,6603.610629796982,460000,115,34.47945205479452,5,105,0.27,0,1,47.915519827221296,13.598076106745134,5.2925711912576325,456320,460000,37841.717,705.978,16567.719,40.88,65.00576923076923,38.89423076923077,0.13519230769230767,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.3600483,-0.07716165,2.4099276,-1.15363825e-08,0.006308369,7.784334,0.0
-11.457974649873478,-236.28425920703387,-87.91197199272628,925.57,3,4000,False,464000,508,116,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-45-31,1579448731,54.93402433395386,6658.544654130936,2539,ip-172-31-0-36,172.31.0.36,6658.544654130936,464000,116,34.45333333333333,5,105,0.25,0,1,47.901327655515736,13.598193336906595,5.2919510874696485,460288,464000,37723.538,718.588,16569.093,40.335,70.30377358490566,39.137735849056604,0.11849056603773583,0.19246569355825535,4.324877738952637,4.999999873689376e-05,1.3775239,-0.08852404,1.4309388,1.9227304e-08,0.008117924,7.78616,0.0
-22.160364380163017,-236.28425920703387,-89.0220251117267,946.49,3,4000,False,468000,511,117,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-46-26,1579448786,54.80531430244446,6713.34996843338,2539,ip-172-31-0-36,172.31.0.36,6713.34996843338,468000,117,34.36486486486486,5,105,0.26,0,1,47.894664694078216,13.59827144139284,5.29155090943885,464256,468000,37332.155,716.953,16573.334,40.464,68.27547169811321,39.07169811320755,0.1241509433962264,0.19246569355825535,4.324877738952637,4.999999873689376e-05,3.7489977,-0.07387118,3.7976272,-7.690922e-09,0.0058364123,7.778431,0.0
-22.160364380163017,-236.28425920703387,-90.18834381083286,964.46,4,4000,False,472000,515,118,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-47-20,1579448840,53.133060693740845,6766.483029127121,2539,ip-172-31-0-36,172.31.0.36,6766.483029127121,472000,118,35.108108108108105,5,105,0.26,0,1,48.15514745697485,13.690213599646722,5.320617555541256,468224,472000,36978.041,704.698,16556.269,39.951,63.513207547169806,39.26603773584906,0.1309433962264151,0.19246569355825535,4.324877738952637,4.999999873689376e-05,1.8310434,-0.08115464,1.8824391,-1.7304574e-08,0.006880782,7.7752223,0.0
-22.160364380163017,-236.28425920703387,-90.13469716216882,957.42,6,4000,False,476000,521,119,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-48-18,1579448898,57.90120768547058,6824.384236812592,2539,ip-172-31-0-36,172.31.0.36,6824.384236812592,476000,119,34.671052631578945,5,105,0.24,0,1,48.43552486461206,13.78385009937552,5.350371795366589,472192,476000,37222.666,693.797,16590.41,40.059,68.9719298245614,39.156140350877195,0.1124561403508772,0.1924656935582554,4.324877738952637,4.999999873689376e-05,1.5063602,-0.090460576,1.5630636,9.089516e-05,0.007805381,7.7725945,0.0
-22.160364380163017,-236.28425920703387,-91.69839131181962,980.7,4,4000,False,480000,525,120,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-49-09,1579448949,51.33758544921875,6875.72182226181,2539,ip-172-31-0-36,172.31.0.36,6875.72182226181,480000,120,35.70666666666666,5,105,0.25,0,1,48.05054908668464,13.668351612760938,5.315207699495327,476160,480000,36984.47,694.32,16594.41,39.62,65.92399999999999,39.51599999999999,0.1146,0.19246569355825538,4.324877738952637,4.999999873689376e-05,3.5382426,-0.074136555,3.5858572,-1.15363825e-08,0.0061323345,7.766665,0.0
-22.160364380163017,-236.28425920703387,-92.11859509587633,988.58,5,4000,False,484000,530,121,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-50-02,1579449002,52.819305181503296,6928.541127443314,2539,ip-172-31-0-36,172.31.0.36,6928.541127443314,484000,121,36.14666666666667,5,105,0.25,0,1,47.989462356971735,13.65605227033839,5.313674140076443,480128,484000,37183.24,696.311,16577.256,39.575,63.292307692307695,39.39038461538462,0.12250000000000003,0.19246569355825535,4.324877738952637,4.999999873689376e-05,1.8048495,-0.08353462,1.8567679,1.3459113e-08,0.0073102945,7.76299,0.0
-22.160364380163017,-236.28425920703387,-91.31793976022789,977.18,4,4000,False,488000,534,122,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-50-53,1579449053,50.6358757019043,6979.177003145218,2539,ip-172-31-0-36,172.31.0.36,6979.177003145218,488000,122,35.473684210526315,5,105,0.24,0,1,47.99055709092835,13.659371338349962,5.312435599542284,484096,488000,36799.882,702.525,16575.727,39.582,61.86938775510204,39.699999999999996,0.11959183673469388,0.1924656935582554,4.324877738952637,4.999999873689376e-05,2.0042305,-0.08840778,2.0588975,-7.690922e-09,0.0078015085,7.761867,0.0
-22.160364380163017,-236.28425920703387,-90.41328854747094,966.33,6,4000,False,492000,540,123,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-51-47,1579449107,53.927173376083374,7033.104176521301,2539,ip-172-31-0-36,172.31.0.36,7033.104176521301,492000,123,35.13513513513514,5,105,0.26,0,1,48.333706423562624,13.777763076656525,5.346656784455397,488064,492000,36598.309,714.681,16553.766,40.547,65.95576923076923,39.56923076923078,0.1380769230769231,0.19246569355825535,4.324877738952637,4.999999873689376e-05,3.7380886,-0.07903976,3.788642,-3.845461e-09,0.006586634,7.75603,0.0
-22.160364380163017,-236.28425920703387,-91.37532382473144,960.91,5,4000,False,496000,545,124,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-52-43,1579449163,55.72889947891235,7088.833076000214,2539,ip-172-31-0-36,172.31.0.36,7088.833076000214,496000,124,35.473684210526315,5,105,0.24,0,1,48.30158002166084,13.776162337314206,5.345659682926738,492032,496000,36367.219,717.522,16580.642,49.915,70.02962962962962,39.77592592592594,0.11666666666666668,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.0980988,-0.08829226,2.151103,-1.9227304e-08,0.008159279,7.758487,0.0
-22.160364380163017,-236.28425920703387,-89.46133322241431,936.81,6,4000,False,500000,551,125,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-53-36,1579449216,52.96206760406494,7141.795143604279,2539,ip-172-31-0-36,172.31.0.36,7141.795143604279,500000,125,34.714285714285715,5,105,0.23,0,1,48.3676816953956,13.803393416628971,5.349126989980996,496000,500000,36405.69,722.662,16588.724,50.053,67.39411764705883,39.733333333333334,0.11098039215686274,0.19246569355825538,4.324877738952637,4.999999873689376e-05,1.8676102,-0.073043905,1.9128393,-9.677103e-06,0.0064312317,7.7503753,0.0
-22.160364380163017,-236.28425920703387,-89.46133322241432,936.81,0,4000,False,504000,551,126,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-54-27,1579449267,50.203566551208496,7191.998710155487,2539,ip-172-31-0-36,172.31.0.36,7191.998710155487,504000,126,34.714285714285715,5,105,0.23,0,1,48.36768169539563,13.803393416628973,5.349126989980993,499968,504000,35915.486,726.033,16602.223,50.351,64.29795918367347,40.03265306122449,0.12510204081632653,0.1924656935582554,4.324877738952637,4.999999873689376e-05,1.7210654,-0.09149839,1.7791451,-2.4995495e-08,0.007727053,7.743236,0.0
-22.160364380163017,-236.28425920703387,-90.03703697770514,947.36,3,4000,False,508000,554,127,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-55-21,1579449321,54.154996395111084,7246.153706550598,2539,ip-172-31-0-36,172.31.0.36,7246.153706550598,508000,127,35.16883116883117,5,105,0.23,0,1,47.76021609970814,13.610501697747921,5.285704743733968,503936,508000,35850.693,729.916,16597.515,50.234,62.69622641509432,39.8943396226415,0.12094339622641506,0.19246569355825535,4.324877738952637,4.999999873689376e-05,1.7348642,-0.090911016,1.7915703,-7.690922e-09,0.007908907,7.7396355,0.0
-22.160364380163017,-236.28425920703387,-91.28420758501697,966.35,4,4000,False,512000,558,128,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-56-16,1579449376,54.53276991844177,7300.68647646904,2539,ip-172-31-0-36,172.31.0.36,7300.68647646904,512000,128,36.05194805194805,5,105,0.23,0,1,47.45316737319714,13.51269943405477,5.254260598911657,507904,512000,35948.553,745.486,16623.123,50.262,72.00769230769232,40.146153846153844,0.09423076923076924,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.083334,-0.09016194,2.1375802,-1.9227304e-09,0.008304456,7.7386117,0.0
-22.160364380163017,-236.28425920703387,-90.40324884594251,953.61,5,4000,False,516000,563,129,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-57-09,1579449429,52.75738716125488,7353.443863630295,2539,ip-172-31-0-36,172.31.0.36,7353.443863630295,516000,129,35.333333333333336,5,105,0.22,0,1,47.37426475521394,13.50330332395765,5.252326528275092,511872,516000,35421.957,755.412,16611.945,61.675,64.99615384615383,40.05769230769231,0.13211538461538463,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.0083103,-0.08286506,2.059254,-3.845461e-09,0.00738095,7.736018,0.0
-22.160364380163017,-229.14486521917075,-91.05207681554175,956.59,5,4000,False,520000,568,130,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-58-00,1579449480,50.551997900009155,7403.995861530304,2539,ip-172-31-0-36,172.31.0.36,7403.995861530304,520000,130,35.35443037974684,5,100,0.21,0,1,47.69883225035016,13.606185060819316,5.284587596659722,515840,520000,35353.701,754.538,16586.597,62.543,64.554,40.322,0.13620000000000002,0.19246569355825538,4.324877738952637,4.999999873689376e-05,2.6616042,-0.081707455,2.7149384,7.690922e-09,0.006560413,7.736837,0.0
